"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 03 13:38:07 CST 2026","Tue Feb 03 13:41:14 CST 2026","187556","tests.steps","test_05_language","","","","test_user_change_system_language[MICHI-Español]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: user_change_system_language"
"passed","Tue Feb 03 10:28:47 CST 2026","Tue Feb 03 10:29:36 CST 2026","49442","","","","","","test_auto_power_off_successfully[MICHI-20 Mins-1260]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_auto_power_off.feature: Auto power off successfully"
"passed","Tue Feb 03 10:18:15 CST 2026","Tue Feb 03 10:19:46 CST 2026","90957","tests.steps","test_03_visualizer","","","","test_user_change_visualizer[MICHI-Spectrum 16]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/03_visualizer.feature: user_change_visualizer"
"passed","Tue Feb 03 13:45:30 CST 2026","Tue Feb 03 13:48:37 CST 2026","186991","tests.steps","test_05_language","","","","test_user_change_system_language[MICHI-Français]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: user_change_system_language"
"passed","Tue Feb 03 09:13:23 CST 2026","Tue Feb 03 09:15:05 CST 2026","101563","tests.steps","test_03_adjust_display_brightness","","","","test_user_set_display_brightness[MICHI-High]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/03_adjust_display_brightness.feature: user_set_display_brightness"
"passed","Tue Feb 03 13:26:17 CST 2026","Tue Feb 03 13:29:23 CST 2026","185443","tests.steps","test_05_language","","","","test_user_change_system_language[MICHI-Deutsch]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: user_change_system_language"
"passed","Tue Feb 03 14:09:19 CST 2026","Tue Feb 03 14:09:47 CST 2026","27641","tests.steps","test_05_factory_default","","","","test_user_confirm_restore","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_factory_default.feature: user_confirm_restore"
"passed","Tue Feb 03 10:04:24 CST 2026","Tue Feb 03 10:05:48 CST 2026","84167","tests.steps","test_03_visualizer","","","","test_user_change_visualizer[MICHI-Power Meter X8]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/03_visualizer.feature: user_change_visualizer"
"passed","Tue Feb 03 10:01:49 CST 2026","Tue Feb 03 10:03:03 CST 2026","74324","tests.steps","test_03_visualizer","","","","test_user_change_visualizer[MICHI-Power Meter X2]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/03_visualizer.feature: user_change_visualizer"
"passed","Tue Feb 03 08:57:19 CST 2026","Tue Feb 03 08:58:15 CST 2026","55494","tests.steps","test_03_adjust_display_brightness","","","","test_user_preview_display_brightness[MICHI-Medium]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/03_adjust_display_brightness.feature: user_preview_display_brightness"
"passed","Tue Feb 03 13:19:08 CST 2026","Tue Feb 03 13:19:32 CST 2026","23587","","","","","","test_user_change_system_language[MICHI-Português BR]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: user_change_system_language"
