"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 27 13:43:10 CST 2026","Fri Feb 27 13:43:33 CST 2026","22266","","","","","","test_user_switch_tracks_during_playback[remote, next-Analog audio]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_analog_input.feature: user_switch_tracks_during_playback"
"passed","Thu Feb 26 15:26:49 CST 2026","Thu Feb 26 15:26:54 CST 2026","5020","tests.steps","test_00_adjust_volume","","","","test_user_adjust_volume[serial, vol_76!]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_adjust_volume.feature: user_adjust_volume"
"passed","Fri Feb 27 15:01:30 CST 2026","Fri Feb 27 15:01:53 CST 2026","23003","tests.steps","test_00_play_via_pcusb_input","","","","test_user_control_playback[PCM(Mac)-remote, pause-No audio]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_pcusb_input.feature: user_control_playback"
"passed","Thu Feb 26 15:35:32 CST 2026","Thu Feb 26 15:35:36 CST 2026","4100","tests.steps","test_00_adjust_volume","","","","test_user_adjust_volume[tcp, mute_off!]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_adjust_volume.feature: user_adjust_volume"
"passed","Thu Feb 26 15:07:52 CST 2026","Thu Feb 26 15:09:51 CST 2026","118578","tests.steps","test_00_adjust_volume","","","","test_user_adjust_volume[remote, 0]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_adjust_volume.feature: user_adjust_volume"
"passed","Sat Feb 28 10:22:50 CST 2026","Sat Feb 28 10:23:59 CST 2026","69596","tests.steps","test_03_visualizer","","","","test_user_change_visualizer[MICHI-Power Meter]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/03_visualizer.feature: user_change_visualizer"
"passed","Fri Feb 27 10:14:47 CST 2026","Fri Feb 27 10:14:56 CST 2026","8803","tests.steps","test_00_speaker_ab","","","","test_user_select_speaker_mode[A]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_speaker_ab.feature: user_select_speaker_mode"
"passed","Fri Feb 27 14:54:01 CST 2026","Fri Feb 27 14:54:56 CST 2026","54756","tests.steps","test_00_play_via_pcusb_input","","","","test_user_start_playback[MacBook-DoP]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_pcusb_input.feature: user_start_playback"
"passed","Sat Feb 28 10:33:50 CST 2026","Sat Feb 28 10:35:06 CST 2026","76403","tests.steps","test_03_visualizer","","","","test_user_change_visualizer[MICHI-VU Meter(Blue)]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/03_visualizer.feature: user_change_visualizer"
"failed","Fri Feb 27 13:59:04 CST 2026","Fri Feb 27 13:59:46 CST 2026","42057","tests.steps","test_00_play_via_digital_input","","","","test_user_start_playback[COAX 1-PCM]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_digital_input.feature: user_start_playback"
"failed","Fri Feb 27 13:28:50 CST 2026","Fri Feb 27 13:29:09 CST 2026","18995","tests.steps","test_00_play_via_analog_input","","","","test_user_start_playback[CD-Analog audio]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_analog_input.feature: user_start_playback"
"failed","Fri Feb 27 13:44:20 CST 2026","Fri Feb 27 13:44:50 CST 2026","30467","tests.steps","test_00_play_via_analog_input","","","","test_user_switch_tracks_during_playback[remote, next-Analog audio]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_analog_input.feature: user_switch_tracks_during_playback"
"passed","Fri Feb 27 14:07:47 CST 2026","Fri Feb 27 14:08:22 CST 2026","34492","","","","","","test_user_start_playback[iPhone-AAC]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_bluetooth_input.feature: user_start_playback"
"passed","Thu Feb 26 15:16:42 CST 2026","Thu Feb 26 15:19:48 CST 2026","185274","tests.steps","test_00_adjust_volume","","","","test_user_adjust_volume[remote, 96]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_adjust_volume.feature: user_adjust_volume"
"passed","Fri Feb 27 15:15:17 CST 2026","Fri Feb 27 15:18:36 CST 2026","199292","tests.steps","test_02_max_volume","","","","test_reset_volume_when_volume_exceeds_limit[MICHI-75-remote, 80-75]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/02_max_volume.feature: reset_volume_when_volume_exceeds_limit"
"passed","Fri Feb 27 15:22:26 CST 2026","Fri Feb 27 15:22:32 CST 2026","6069","","","","","","test_user_set_fixed_volume[MICHI-70-COMPACT DISC]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/01_fix_volume.feature: user_set_fixed_volume"
"passed","Sat Feb 28 10:37:05 CST 2026","Sat Feb 28 10:38:32 CST 2026","87798","tests.steps","test_03_visualizer","","","","test_user_change_visualizer[MICHI-Spectrum 8]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/03_visualizer.feature: user_change_visualizer"
"broken","Fri Feb 27 13:26:51 CST 2026","Fri Feb 27 13:26:51 CST 2026","1","tests.steps","test_00_play_via_analog_input","","","","test_user_switch_tracks_during_playback[Analog audio-remote, next-Analog audio]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_analog_input.feature: user_switch_tracks_during_playback"
"passed","Fri Feb 27 14:52:15 CST 2026","Fri Feb 27 14:53:06 CST 2026","50391","tests.steps","test_00_play_via_pcusb_input","","","","test_user_start_playback[MacBook-PCM]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_pcusb_input.feature: user_start_playback"
"passed","Fri Feb 27 14:08:52 CST 2026","Fri Feb 27 14:09:09 CST 2026","17266","","","","","","test_user_start_playback[iPhone-AAC]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_bluetooth_input.feature: user_start_playback"
"passed","Fri Feb 27 10:14:28 CST 2026","Fri Feb 27 10:14:37 CST 2026","8862","tests.steps","test_00_speaker_ab","","","","test_user_select_speaker_mode[B]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_speaker_ab.feature: user_select_speaker_mode"
"passed","Thu Feb 26 15:29:23 CST 2026","Thu Feb 26 15:29:28 CST 2026","5166","tests.steps","test_00_adjust_volume","","","","test_user_adjust_volume[serial, mute!]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_adjust_volume.feature: user_adjust_volume"
"passed","Thu Feb 26 15:35:28 CST 2026","Thu Feb 26 15:35:32 CST 2026","3980","tests.steps","test_00_adjust_volume","","","","test_user_adjust_volume[tcp, mute_on!]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_adjust_volume.feature: user_adjust_volume"
"failed","Fri Feb 27 13:46:46 CST 2026","Fri Feb 27 13:47:09 CST 2026","22924","tests.steps","test_00_play_via_analog_input","","","","test_user_control_playback[remote, pause-No audio]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_analog_input.feature: user_control_playback"
"passed","Fri Feb 27 15:11:03 CST 2026","Fri Feb 27 15:14:34 CST 2026","211611","","","","","","test_reset_volume_when_volume_exceeds_limit[MICHI-75-remote, 80-75]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/02_max_volume.feature: reset_volume_when_volume_exceeds_limit"
"passed","Thu Feb 26 14:41:51 CST 2026","Thu Feb 26 14:42:42 CST 2026","51462","tests.steps","test_00_adjust_volume","","","","test_user_adjust_volume[remote, 45]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_adjust_volume.feature: user_adjust_volume"
"passed","Thu Feb 26 14:32:33 CST 2026","Thu Feb 26 14:32:57 CST 2026","23747","","","","","","test_user_adjust_volume[remote, 45]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_adjust_volume.feature: user_adjust_volume"
"failed","Fri Feb 27 15:00:47 CST 2026","Fri Feb 27 15:01:05 CST 2026","18354","tests.steps","test_00_play_via_pcusb_input","","","","test_user_start_playback","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_pcusb_input.feature: user_start_playback"
"passed","Thu Feb 26 15:11:04 CST 2026","Thu Feb 26 15:11:30 CST 2026","25949","","","","","","test_user_adjust_volume[remote, 96]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_adjust_volume.feature: user_adjust_volume"
"passed","Fri Feb 27 14:22:02 CST 2026","Fri Feb 27 14:22:50 CST 2026","47522","tests.steps","test_00_play_via_bluetooth_input","","","","test_user_start_playback[VIVO-aptX]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_bluetooth_input.feature: user_start_playback"
"passed","Fri Feb 27 13:53:36 CST 2026","Fri Feb 27 13:53:53 CST 2026","16761","","","","","","test_user_start_playback[COAX 1-PCM]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_digital_input.feature: user_start_playback"
"passed","Thu Feb 26 15:35:00 CST 2026","Thu Feb 26 15:35:04 CST 2026","4074","tests.steps","test_00_adjust_volume","","","","test_user_adjust_volume[tcp, mute!]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_adjust_volume.feature: user_adjust_volume"
"passed","Fri Feb 27 14:15:34 CST 2026","Fri Feb 27 14:16:21 CST 2026","46690","tests.steps","test_00_play_via_bluetooth_input","","","","test_user_start_playback[VIVO-aptX HD]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_bluetooth_input.feature: user_start_playback"
"passed","Sat Feb 28 10:35:06 CST 2026","Sat Feb 28 10:36:24 CST 2026","77316","tests.steps","test_03_visualizer","","","","test_user_change_visualizer[MICHI-VU Meter(White)]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/03_visualizer.feature: user_change_visualizer"
"passed","Sat Feb 28 10:27:57 CST 2026","Sat Feb 28 10:29:11 CST 2026","74146","tests.steps","test_03_visualizer","","","","test_user_change_visualizer[MICHI-Power Meter X8]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/03_visualizer.feature: user_change_visualizer"
"passed","Fri Feb 27 10:14:38 CST 2026","Fri Feb 27 10:14:47 CST 2026","9087","tests.steps","test_00_speaker_ab","","","","test_user_select_speaker_mode[None]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_speaker_ab.feature: user_select_speaker_mode"
"passed","Thu Feb 26 15:31:29 CST 2026","Thu Feb 26 15:32:39 CST 2026","69478","tests.steps","test_00_adjust_volume","","","","test_user_adjust_volume[tcp, 45]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_adjust_volume.feature: user_adjust_volume"
"passed","Fri Feb 27 14:15:01 CST 2026","Fri Feb 27 14:15:11 CST 2026","10033","","","","","","test_user_start_playback[iPhone-AAC]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_bluetooth_input.feature: user_start_playback"
"broken","Fri Feb 27 13:26:51 CST 2026","Fri Feb 27 13:26:51 CST 2026","0","tests.steps","test_00_play_via_analog_input","","","","test_user_switch_tracks_during_playback[Analog audio-remote, prev-Analog audio]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_analog_input.feature: user_switch_tracks_during_playback"
