"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 02 14:16:37 CST 2026","Thu Apr 02 14:16:44 CST 2026","7070","tests.steps","test_00_control4_integration","","","","test_control_playback_via_control4[ip-trkb!-PC-USB]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Control_playback_via_Control4"
"passed","Thu Apr 02 09:56:05 CST 2026","Thu Apr 02 09:56:10 CST 2026","4891","tests.steps","test_00_control4_integration","","","","test_modify_temporary_tone_control_settings[ip-bypass_on!, bypass=on$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Modify_Temporary_Tone_Control_Settings"
"passed","Thu Mar 26 13:24:48 CST 2026","Thu Mar 26 13:24:57 CST 2026","9846","","","","","","test_user_perform_usb_update_successfully[MICHI-MBR,FAT,120MB-USB]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: user_perform_usb_update_successfully"
"passed","Thu Apr 02 09:00:20 CST 2026","Thu Apr 02 09:00:22 CST 2026","2451","","","","","","test_adjust_bass_and_treble_via_control4[serial-treble_up!, treble=+01$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Adjust_bass_and_treble_via_Control4"
"passed","Thu Apr 02 14:27:50 CST 2026","Thu Apr 02 14:27:57 CST 2026","7267","tests.steps","test_00_control4_integration","","","","test_query_current_status_via_control4[serial-source?, source=pcusb$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Query_current_status_via_Control4"
"broken","Fri Apr 03 08:45:09 CST 2026","Fri Apr 03 08:45:09 CST 2026","7","tests.steps","test_05_system_update","","","","test_update_successfully_via_the_internet[2-3]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Update_successfully_via_the_internet"
"broken","Thu Mar 26 09:57:09 CST 2026","Thu Mar 26 09:59:03 CST 2026","113850","tests.steps","test_05_system_update","","","","test_user_check_for_usb_update_when_update_source_is_invalid[MICHI-USB-MBR,exFAT,16GB-No USB Flash Drive Detected]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: user_check_for_usb_update_when_update_source_is_invalid"
"broken","Fri Apr 03 08:45:09 CST 2026","Fri Apr 03 08:45:09 CST 2026","7","tests.steps","test_05_system_update","","","","test_update_successfully_via_the_internet[3-3]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Update_successfully_via_the_internet"
"passed","Thu Apr 02 09:26:46 CST 2026","Thu Apr 02 09:26:51 CST 2026","5251","tests.steps","test_00_control4_integration","","","","test_modify_temporary_tone_control_settings[serial-balance_l!, balance=l01$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Modify_Temporary_Tone_Control_Settings"
"failed","Thu Apr 02 09:09:12 CST 2026","Thu Apr 02 09:09:17 CST 2026","4925","tests.steps","test_00_control4_integration","","","","test_adjust_bass_and_treble_via_control4[serial-bypass_off!, bypass=off$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Adjust_bass_and_treble_via_Control4"
"passed","Thu Apr 02 14:16:00 CST 2026","Thu Apr 02 14:16:07 CST 2026","7116","tests.steps","test_00_control4_integration","","","","test_control_playback_via_control4[ip-stop!-PC-USB]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Control_playback_via_Control4"
"passed","Wed Apr 01 14:55:39 CST 2026","Wed Apr 01 14:56:12 CST 2026","33688","","","","","","test_get_system_info_via_control4[ip-power?, power=on$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Get_system_info_via_Control4"
"passed","Fri Mar 27 10:35:24 CST 2026","Fri Mar 27 10:35:26 CST 2026","1566","","","","","","test_successful_update_via_the_internet","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: successful_update_via_the_internet"
"passed","Wed Apr 01 09:18:07 CST 2026","Wed Apr 01 09:18:15 CST 2026","8234","","","","","","test_power_toggle_via_control4[serial-power_off!]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Power_toggle_via_Control4"
"passed","Wed Apr 01 15:18:16 CST 2026","Wed Apr 01 15:18:22 CST 2026","5462","tests.steps","test_00_control4_integration","","","","test_get_system_info_via_control4[serial-power?, power=on$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Get_system_info_via_Control4"
"passed","Wed Apr 01 16:09:49 CST 2026","Wed Apr 01 16:09:54 CST 2026","5369","tests.steps","test_00_control4_integration","","","","test_change_source_via_control4[serial-bluetooth!, source=bluetooth$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Change_source_via_Control4"
"failed","Wed Apr 01 13:48:32 CST 2026","Wed Apr 01 13:48:38 CST 2026","6124","tests.steps","test_00_control4_integration","","","","test_adjust_display_dimmer_via_control4[serial-dimmer_2!, dimmer=2$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Adjust_display_dimmer_via_Control4"
"passed","Wed Mar 18 14:41:48 CST 2026","Wed Mar 18 14:42:49 CST 2026","61200","tests.steps","test_00_play_via_pcusb_input","","","","test_user_switch_tracks_during_playback[Windows-remote, next-DSD1]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_pcusb_input.feature: user_switch_tracks_during_playback"
"passed","Thu Apr 02 14:28:50 CST 2026","Thu Apr 02 14:28:55 CST 2026","5566","tests.steps","test_00_control4_integration","","","","test_query_current_status_via_control4[serial-volume?, volume=15$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Query_current_status_via_Control4"
"passed","Thu Apr 02 14:07:37 CST 2026","Thu Apr 02 14:07:42 CST 2026","4868","tests.steps","test_00_control4_integration","","","","test_control_playback_via_control4[serial-play!-BT]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Control_playback_via_Control4"
"passed","Fri Apr 03 08:57:38 CST 2026","Fri Apr 03 08:59:17 CST 2026","98794","","","","","","test_update_successfully_via_the_internet","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Update_successfully_via_the_internet"
"broken","Thu Apr 02 09:15:20 CST 2026","Thu Apr 02 09:15:24 CST 2026","3745","tests.steps","test_00_control4_integration","","","","test_adjust_bass_and_treble_via_control4[bypass_off!, bypass=off$-serial]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Adjust_bass_and_treble_via_Control4"
"passed","Thu Apr 02 09:55:50 CST 2026","Thu Apr 02 09:55:55 CST 2026","4799","tests.steps","test_00_control4_integration","","","","test_modify_temporary_tone_control_settings[ip-balance_r!, balance=r01$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Modify_Temporary_Tone_Control_Settings"
