"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 22 14:38:43 CST 2026","Fri May 22 14:39:08 CST 2026","25416","tests.steps","test_05_language","","","","test_change_system_language_updates_update_menu_labels[French-Checked: USB source is invalid]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_update_menu_labels"
"passed","Fri May 22 15:58:47 CST 2026","Fri May 22 16:03:40 CST 2026","293348","tests.steps","test_05_language","","","","test_change_system_language_updates_default_menu_labels[French]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_default_menu_labels"
"passed","Wed May 20 15:03:02 CST 2026","Wed May 20 15:04:39 CST 2026","96068","tests.steps","test_05_language","","","","test_change_system_language_updates_setup_menu_labels[Chinese]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Fri May 22 14:37:57 CST 2026","Fri May 22 14:38:22 CST 2026","24845","tests.steps","test_05_language","","","","test_change_system_language_updates_update_menu_labels[Swedish-Checked: USB source is invalid]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_update_menu_labels"
"passed","Thu May 21 16:18:22 CST 2026","Thu May 21 16:21:20 CST 2026","177747","tests.steps","test_05_system_update","","","","test_update_successfully_via_the_usb[MBR,FAT32,32GB-USB]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Update_successfully_via_the_USB"
"passed","Thu May 21 16:51:28 CST 2026","Thu May 21 16:54:23 CST 2026","175028","tests.steps","test_05_system_update","","","","test_update_successfully_via_the_usb[MBR,FAT,120MB,repeat 4/10-USB]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Update_successfully_via_the_USB"
"passed","Wed May 20 14:56:33 CST 2026","Wed May 20 14:57:12 CST 2026","38533","","","","","","test_change_system_language_updates_setup_menu_labels[Chinese]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Thu May 21 15:22:52 CST 2026","Thu May 21 15:24:23 CST 2026","91184","tests.steps","test_05_system_update","","","","test_check_for_usb_update_when_update_source_is_invalid[USB-GUID,exFAT,16GB-No File Detected]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Check_for_usb_update_when_update_source_is_invalid"
"passed","Thu May 21 09:32:08 CST 2026","Thu May 21 09:33:53 CST 2026","105002","tests.steps","test_05_language","","","","test_change_system_language_updates_setup_menu_labels[Polish (3)]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Wed May 20 15:59:41 CST 2026","Wed May 20 16:01:17 CST 2026","95548","tests.steps","test_05_language","","","","test_change_system_language_updates_setup_menu_labels[English (2)]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Wed May 20 16:06:54 CST 2026","Wed May 20 16:08:35 CST 2026","101001","tests.steps","test_05_language","","","","test_change_system_language_updates_setup_menu_labels[PortugueseBR (2)]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
"passed","Thu May 21 15:02:28 CST 2026","Thu May 21 15:04:30 CST 2026","121613","tests.steps","test_05_system_update","","","","test_check_for_update_when_update_source_is_unavailable[USB-No USB Flash Drive Detected]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Check_for_update_when_update_source_is_unavailable"
"passed","Thu May 21 14:39:17 CST 2026","Thu May 21 14:39:25 CST 2026","8519","","","","","","test_check_for_update_when_update_source_is_unavailable[USB-No USB Flash drive is detected]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Check_for_update_when_update_source_is_unavailable"
"passed","Fri May 22 14:47:13 CST 2026","Fri May 22 14:47:38 CST 2026","25058","tests.steps","test_05_language","","","","test_change_system_language_updates_update_menu_labels[PortugueseBR-Checked: USB has no file]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_update_menu_labels"
"broken","Fri May 22 13:58:34 CST 2026","Fri May 22 13:58:38 CST 2026","4161","tests.steps","test_05_language","","","","test_change_system_language_updates_update_menu_labels[Dutch-Start USB update]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_update_menu_labels"
"passed","Thu May 21 09:05:34 CST 2026","Thu May 21 09:07:20 CST 2026","106220","tests.steps","test_05_language","","","","test_change_system_language_updates_setup_menu_labels[French (2)]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: Change_system_language_updates_setup_menu_labels"
